"userName","numberOfTweets","url"
"minomon",20,"https://twitter.com/minomon"
"MarcoSarpato",20,"https://twitter.com/MarcoSarpato"
"kvashee",20,"https://twitter.com/kvashee"
"HumainResources",20,"https://twitter.com/HumainResources"
"joseacarpio",20,"https://twitter.com/joseacarpio"
"geekazine",20,"https://twitter.com/geekazine"
"PCA_Robotics",20,"https://twitter.com/PCA_Robotics"
"preydata",20,"https://twitter.com/preydata"
"DumpAnalysis",20,"https://twitter.com/DumpAnalysis"
"VizWorld",20,"https://twitter.com/VizWorld"
"PlanningStrat",20,"https://twitter.com/PlanningStrat"
"Jeff_Heckler",20,"https://twitter.com/Jeff_Heckler"
"EdwayApps",20,"https://twitter.com/EdwayApps"
"MedicaliPhone",19,"https://twitter.com/MedicaliPhone"
"drnic1",19,"https://twitter.com/drnic1"
"ShadowValleyPod",19,"https://twitter.com/ShadowValleyPod"
"stefanbell",19,"https://twitter.com/stefanbell"
"simonjhughes",19,"https://twitter.com/simonjhughes"
"ChristianMcM",19,"https://twitter.com/ChristianMcM"
"GeetaBachaspati",19,"https://twitter.com/GeetaBachaspati"
"vivianaesos",19,"https://twitter.com/vivianaesos"
"paidgeek",19,"https://twitter.com/paidgeek"
"Sudyb",19,"https://twitter.com/Sudyb"
"AshHasen",19,"https://twitter.com/AshHasen"
"etrucx",19,"https://twitter.com/etrucx"
"BuyAdvantechEmb",19,"https://twitter.com/BuyAdvantechEmb"
"TheIotWarehouse",19,"https://twitter.com/TheIotWarehouse"
"healthblawg",19,"https://twitter.com/healthblawg"
"iPad_news_tw",19,"https://twitter.com/iPad_news_tw"
"malekjaber",19,"https://twitter.com/malekjaber"
"yates_ltd",19,"https://twitter.com/yates_ltd"
"lhbalance",19,"https://twitter.com/lhbalance"
"ClaraSK1",19,"https://twitter.com/ClaraSK1"
"skynet_io",19,"https://twitter.com/skynet_io"
"GroovyAnalytics",19,"https://twitter.com/GroovyAnalytics"
"ginasmith888",19,"https://twitter.com/ginasmith888"
"BrainstormInst",19,"https://twitter.com/BrainstormInst"
"myinfostrategy",19,"https://twitter.com/myinfostrategy"
"Getmorph1",19,"https://twitter.com/Getmorph1"
"datascientists",19,"https://twitter.com/datascientists"
"gasnitriding",19,"https://twitter.com/gasnitriding"
"hjvanderklis",19,"https://twitter.com/hjvanderklis"
"SOLARLIFE",19,"https://twitter.com/SOLARLIFE"
"jason_edge",19,"https://twitter.com/jason_edge"
"KWesthuizen",19,"https://twitter.com/KWesthuizen"
"blissitycom",19,"https://twitter.com/blissitycom"
"stevedriz",19,"https://twitter.com/stevedriz"
"AlanaOldham",19,"https://twitter.com/AlanaOldham"
"SunjayJK",19,"https://twitter.com/SunjayJK"
"DerekHandova",19,"https://twitter.com/DerekHandova"
"Amar_k_r",19,"https://twitter.com/Amar_k_r"
"alarno",19,"https://twitter.com/alarno"
"torresroberto",19,"https://twitter.com/torresroberto"
"iBIOlinq",19,"https://twitter.com/iBIOlinq"
"EmanueleCinelli",19,"https://twitter.com/EmanueleCinelli"
"johndjohnsonusu",19,"https://twitter.com/johndjohnsonusu"
"AditeeSinghi",19,"https://twitter.com/AditeeSinghi"
"AnujPan26021082",19,"https://twitter.com/AnujPan26021082"
"pigram86",19,"https://twitter.com/pigram86"
"hackernoon",19,"https://twitter.com/hackernoon"
"SCIP",19,"https://twitter.com/SCIP"
"SorensenMJ",19,"https://twitter.com/SorensenMJ"
"vlenxx",19,"https://twitter.com/vlenxx"
"spotflock",19,"https://twitter.com/spotflock"
"Yvette_Sholdas",19,"https://twitter.com/Yvette_Sholdas"
"markov_yuriy",19,"https://twitter.com/markov_yuriy"
"AR_bulletin",19,"https://twitter.com/AR_bulletin"
"JermaneBond",19,"https://twitter.com/JermaneBond"
"AnjaHoffmann",19,"https://twitter.com/AnjaHoffmann"
"flaviocal",19,"https://twitter.com/flaviocal"
"mitgc_cm",19,"https://twitter.com/mitgc_cm"
"Nazpash",18,"https://twitter.com/Nazpash"
"ShelleyPosts",18,"https://twitter.com/ShelleyPosts"
"RexDixon",18,"https://twitter.com/RexDixon"
"phillipgibb",18,"https://twitter.com/phillipgibb"
"brendantierney",18,"https://twitter.com/brendantierney"
"kam_egy_uk",18,"https://twitter.com/kam_egy_uk"
"KohRaymond",18,"https://twitter.com/KohRaymond"
"rgranat",18,"https://twitter.com/rgranat"
"TheSameMel",18,"https://twitter.com/TheSameMel"
"DanGalante",18,"https://twitter.com/DanGalante"
"MarketingEFX",18,"https://twitter.com/MarketingEFX"
"analyticsonfire",18,"https://twitter.com/analyticsonfire"
"danwithrowitpro",18,"https://twitter.com/danwithrowitpro"
"tmodder",18,"https://twitter.com/tmodder"
"FrPolitics2017",18,"https://twitter.com/FrPolitics2017"
"TechnoFails",18,"https://twitter.com/TechnoFails"
"fedepisani",18,"https://twitter.com/fedepisani"
"GamerGeekNews",18,"https://twitter.com/GamerGeekNews"
"JulienLivis",18,"https://twitter.com/JulienLivis"
"DavidD59",18,"https://twitter.com/DavidD59"
"dparente",18,"https://twitter.com/dparente"
"jabravo",18,"https://twitter.com/jabravo"
"welcomeai",18,"https://twitter.com/welcomeai"
"hops",18,"https://twitter.com/hops"
"wavesandnumb3rs",18,"https://twitter.com/wavesandnumb3rs"
"SashaKoganNYC",18,"https://twitter.com/SashaKoganNYC"
"twatt12",18,"https://twitter.com/twatt12"
"exchangecomms",18,"https://twitter.com/exchangecomms"
"DevelopersDap",18,"https://twitter.com/DevelopersDap"
"mydiscounttech",18,"https://twitter.com/mydiscounttech"
"WWSWebservices",18,"https://twitter.com/WWSWebservices"
"energyetc",18,"https://twitter.com/energyetc"
"Nanobot_Tech",18,"https://twitter.com/Nanobot_Tech"
"AntSagliocca",18,"https://twitter.com/AntSagliocca"
"lamirin",18,"https://twitter.com/lamirin"
"staywithr",18,"https://twitter.com/staywithr"
"iNOTITIA",18,"https://twitter.com/iNOTITIA"
"dynemech",18,"https://twitter.com/dynemech"
"dcolgren",18,"https://twitter.com/dcolgren"
"estes_rickey",18,"https://twitter.com/estes_rickey"
"ElizabethSmith",18,"https://twitter.com/ElizabethSmith"
"Quebreda",18,"https://twitter.com/Quebreda"
"LemonOperations",18,"https://twitter.com/LemonOperations"
"aeStranger",18,"https://twitter.com/aeStranger"
"ConfluxSystems",18,"https://twitter.com/ConfluxSystems"
"Markzware",18,"https://twitter.com/Markzware"
"david_landis",18,"https://twitter.com/david_landis"
"KeithJonesCPA",18,"https://twitter.com/KeithJonesCPA"
"MattHopk1ns",18,"https://twitter.com/MattHopk1ns"
"hanspal",18,"https://twitter.com/hanspal"
"CatherineAdenle",18,"https://twitter.com/CatherineAdenle"
"DigitalNIreland",18,"https://twitter.com/DigitalNIreland"
"Digitalmiles",18,"https://twitter.com/Digitalmiles"
"DolphinSeeker30",18,"https://twitter.com/DolphinSeeker30"
"FirmForum",18,"https://twitter.com/FirmForum"
"mightydutchman",18,"https://twitter.com/mightydutchman"
"lerma_blasco",18,"https://twitter.com/lerma_blasco"
"ClaudeSuper",18,"https://twitter.com/ClaudeSuper"
"founder8_",18,"https://twitter.com/founder8_"
"keithtrenchard",18,"https://twitter.com/keithtrenchard"
"iamjackiemac",18,"https://twitter.com/iamjackiemac"
"scorpiol13",17,"https://twitter.com/scorpiol13"
"EAMcopywriting",17,"https://twitter.com/EAMcopywriting"
"TheCFOBlog",17,"https://twitter.com/TheCFOBlog"
"ERanivo",17,"https://twitter.com/ERanivo"
"JeremyS1",17,"https://twitter.com/JeremyS1"
"MikeBolas",17,"https://twitter.com/MikeBolas"
"YODspica",17,"https://twitter.com/YODspica"
"glenbeer",17,"https://twitter.com/glenbeer"
"nquibria",17,"https://twitter.com/nquibria"
"VParrillaAixela",17,"https://twitter.com/VParrillaAixela"
"ed_han",17,"https://twitter.com/ed_han"
"Artoni_Cristian",17,"https://twitter.com/Artoni_Cristian"
"TheTimeBlawg",17,"https://twitter.com/TheTimeBlawg"
"LeslieGarrett",17,"https://twitter.com/LeslieGarrett"
"KSThakral",17,"https://twitter.com/KSThakral"
"alanr100",17,"https://twitter.com/alanr100"
"SandeshSegu",17,"https://twitter.com/SandeshSegu"
"ndahad",17,"https://twitter.com/ndahad"
"engineer_gone",17,"https://twitter.com/engineer_gone"
"eduarddobre",17,"https://twitter.com/eduarddobre"
"Morgaine",17,"https://twitter.com/Morgaine"
"IdemP_",17,"https://twitter.com/IdemP_"
"GriefTech",17,"https://twitter.com/GriefTech"
"Lymbyc",17,"https://twitter.com/Lymbyc"
"DrMayaDillon",17,"https://twitter.com/DrMayaDillon"
"C_X_",17,"https://twitter.com/C_X_"
"tyson_nye2020",17,"https://twitter.com/tyson_nye2020"
"julian_shaw",17,"https://twitter.com/julian_shaw"
"_Rich_Holmes",17,"https://twitter.com/_Rich_Holmes"
"BotsMarketWatch",17,"https://twitter.com/BotsMarketWatch"
"PironTristan",17,"https://twitter.com/PironTristan"
"VangeMan",17,"https://twitter.com/VangeMan"
"skaragiannis",17,"https://twitter.com/skaragiannis"
"Mbarek",17,"https://twitter.com/Mbarek"
"futurewrk",17,"https://twitter.com/futurewrk"
"automeme",17,"https://twitter.com/automeme"
"thetechlearner",17,"https://twitter.com/thetechlearner"
"ashwameghsocial",17,"https://twitter.com/ashwameghsocial"
"TechniLogic",17,"https://twitter.com/TechniLogic"
"simplerulesres1",17,"https://twitter.com/simplerulesres1"
"MartinMcBride64",17,"https://twitter.com/MartinMcBride64"
"QuelzSeville",17,"https://twitter.com/QuelzSeville"
"Pro_Adviser",17,"https://twitter.com/Pro_Adviser"
"TheHealDocs",17,"https://twitter.com/TheHealDocs"
"ptiongson",17,"https://twitter.com/ptiongson"
"UIandMe",17,"https://twitter.com/UIandMe"
"REALNEWS2100",17,"https://twitter.com/REALNEWS2100"
"msteidinger",17,"https://twitter.com/msteidinger"
"neternity",17,"https://twitter.com/neternity"
"BizIntelAnalyst",17,"https://twitter.com/BizIntelAnalyst"
"OmniMD_Mpahuja",17,"https://twitter.com/OmniMD_Mpahuja"
"macruise19",17,"https://twitter.com/macruise19"
"stewartjordan",17,"https://twitter.com/stewartjordan"
"andreaspages",17,"https://twitter.com/andreaspages"
"estauthamer",17,"https://twitter.com/estauthamer"
"SheppardGavin",17,"https://twitter.com/SheppardGavin"
"trenaminudri",17,"https://twitter.com/trenaminudri"
"vp_talent",17,"https://twitter.com/vp_talent"
"AlexKim",16,"https://twitter.com/AlexKim"
"stewtippler",16,"https://twitter.com/stewtippler"
"DavidTareen",16,"https://twitter.com/DavidTareen"
"securiti22",16,"https://twitter.com/securiti22"
"Xprtly",16,"https://twitter.com/Xprtly"
"aiweb_biz",16,"https://twitter.com/aiweb_biz"
"IMbot2000",16,"https://twitter.com/IMbot2000"
"reftechrob",16,"https://twitter.com/reftechrob"
"Matthew238",16,"https://twitter.com/Matthew238"
"cloudadmin_io",16,"https://twitter.com/cloudadmin_io"
"redcrosse10999",16,"https://twitter.com/redcrosse10999"
"autom8",16,"https://twitter.com/autom8"
"merapps",16,"https://twitter.com/merapps"
"ronkoch2",16,"https://twitter.com/ronkoch2"
"rrivaldo",16,"https://twitter.com/rrivaldo"
"sm_udell",16,"https://twitter.com/sm_udell"
"emysharefeeling",16,"https://twitter.com/emysharefeeling"
"johnopoku",16,"https://twitter.com/johnopoku"
"UnpluggingCa",16,"https://twitter.com/UnpluggingCa"
"LesEnfant",16,"https://twitter.com/LesEnfant"
"DigitalHx",16,"https://twitter.com/DigitalHx"
"ProventusHR",16,"https://twitter.com/ProventusHR"
"KanetakisGiorgi",16,"https://twitter.com/KanetakisGiorgi"
"PallaviVasishta",16,"https://twitter.com/PallaviVasishta"
"MarkReynoldsIT",16,"https://twitter.com/MarkReynoldsIT"
"betseymerkel",16,"https://twitter.com/betseymerkel"
"COMobileIT",16,"https://twitter.com/COMobileIT"
"scsearle",16,"https://twitter.com/scsearle"
"DikBiz",16,"https://twitter.com/DikBiz"
"Rup3r7_7",16,"https://twitter.com/Rup3r7_7"
"brock_douglas",16,"https://twitter.com/brock_douglas"
"EuniceNyandat",16,"https://twitter.com/EuniceNyandat"
"KennyBloxham",16,"https://twitter.com/KennyBloxham"
"Neil_Hambly",16,"https://twitter.com/Neil_Hambly"
"altaempleo",16,"https://twitter.com/altaempleo"
"SDGscameroon",16,"https://twitter.com/SDGscameroon"
"corozb",16,"https://twitter.com/corozb"
"9jadailystab",16,"https://twitter.com/9jadailystab"
"_techretro",16,"https://twitter.com/_techretro"
"LawTeacherNet",16,"https://twitter.com/LawTeacherNet"
"HOUSEofWIZDOM",16,"https://twitter.com/HOUSEofWIZDOM"
"mikeyuhn",16,"https://twitter.com/mikeyuhn"
"datanasium",16,"https://twitter.com/datanasium"
"OneTestSolution",16,"https://twitter.com/OneTestSolution"
"JessicaLemmo",16,"https://twitter.com/JessicaLemmo"
"mbrust",16,"https://twitter.com/mbrust"
"HabilKantur",16,"https://twitter.com/HabilKantur"
"PublirisDigital",16,"https://twitter.com/PublirisDigital"
"KnowThyProf",16,"https://twitter.com/KnowThyProf"
"postoff25",16,"https://twitter.com/postoff25"
"CyndeLorenzi",16,"https://twitter.com/CyndeLorenzi"
"cloudresiduals",16,"https://twitter.com/cloudresiduals"
"randelaw",16,"https://twitter.com/randelaw"
"aldoceccarelli",16,"https://twitter.com/aldoceccarelli"
"gBoatFly",16,"https://twitter.com/gBoatFly"
"eXamScriptsCorp",16,"https://twitter.com/eXamScriptsCorp"
"skyeemerson86",16,"https://twitter.com/skyeemerson86"
"VenusCowTips",16,"https://twitter.com/VenusCowTips"
"globexpert",16,"https://twitter.com/globexpert"
"HarbRimah",16,"https://twitter.com/HarbRimah"
"tavavoom",16,"https://twitter.com/tavavoom"
"vfone24",16,"https://twitter.com/vfone24"
"REDITUK",16,"https://twitter.com/REDITUK"
"theonkloppers",16,"https://twitter.com/theonkloppers"
"hafelg",15,"https://twitter.com/hafelg"
"AD_Ransom",15,"https://twitter.com/AD_Ransom"
"jamianne1",15,"https://twitter.com/jamianne1"
"keithbucknall",15,"https://twitter.com/keithbucknall"
"ExpressPMB",15,"https://twitter.com/ExpressPMB"
"santaferraro",15,"https://twitter.com/santaferraro"
"NYCARE_Store",15,"https://twitter.com/NYCARE_Store"
"setsunaexia0801",15,"https://twitter.com/setsunaexia0801"
"9999Books",15,"https://twitter.com/9999Books"
"crushitgirlboss",15,"https://twitter.com/crushitgirlboss"
"yuriykochetkov",15,"https://twitter.com/yuriykochetkov"
"YvesVS",15,"https://twitter.com/YvesVS"
"_zeiner",15,"https://twitter.com/_zeiner"
"christianve",15,"https://twitter.com/christianve"
"MikeQuindazzi",15,"https://twitter.com/MikeQuindazzi"
"GrupoTreinar",15,"https://twitter.com/GrupoTreinar"
"eClinicalTrial",15,"https://twitter.com/eClinicalTrial"
"LDusseldorp",15,"https://twitter.com/LDusseldorp"
"youngHelen",15,"https://twitter.com/youngHelen"
"miiacom",15,"https://twitter.com/miiacom"
"BestUsage",15,"https://twitter.com/BestUsage"
"wxynot",15,"https://twitter.com/wxynot"
"colinsataylor",15,"https://twitter.com/colinsataylor"
"archbhoo",15,"https://twitter.com/archbhoo"
"michelejmartin",15,"https://twitter.com/michelejmartin"
"galigio",15,"https://twitter.com/galigio"
"StateofGlobe",15,"https://twitter.com/StateofGlobe"
"andreacensoni",15,"https://twitter.com/andreacensoni"
"Marcillaud",15,"https://twitter.com/Marcillaud"
"digitalmatrix2",15,"https://twitter.com/digitalmatrix2"
"IntlPolity",15,"https://twitter.com/IntlPolity"
"amigic",15,"https://twitter.com/amigic"
"financemedia",15,"https://twitter.com/financemedia"
"EdnaAyme",15,"https://twitter.com/EdnaAyme"
"onmedic",15,"https://twitter.com/onmedic"
"Adamitv",15,"https://twitter.com/Adamitv"
"ModDataScience",15,"https://twitter.com/ModDataScience"
"marketengelsas",15,"https://twitter.com/marketengelsas"
"mind_senses",15,"https://twitter.com/mind_senses"
"smartificialife",15,"https://twitter.com/smartificialife"
"filipelopesousa",15,"https://twitter.com/filipelopesousa"
"MyBizREP",15,"https://twitter.com/MyBizREP"
"PeterProwse01",15,"https://twitter.com/PeterProwse01"
"KatC6",15,"https://twitter.com/KatC6"
"Daan_startup_EU",15,"https://twitter.com/Daan_startup_EU"
"Treadstone71LLC",15,"https://twitter.com/Treadstone71LLC"
"freshsalis",15,"https://twitter.com/freshsalis"
"InnovationIncu",15,"https://twitter.com/InnovationIncu"
"Esqogito",15,"https://twitter.com/Esqogito"
"hortovanyi",15,"https://twitter.com/hortovanyi"
"SogatecniaI",15,"https://twitter.com/SogatecniaI"
"orangecoly",15,"https://twitter.com/orangecoly"
"LisaMey78793586",15,"https://twitter.com/LisaMey78793586"
"Kemlyn_IT",15,"https://twitter.com/Kemlyn_IT"
"SergeM06",15,"https://twitter.com/SergeM06"
"mananthprabhu",14,"https://twitter.com/mananthprabhu"
"ivan_vargas_l",14,"https://twitter.com/ivan_vargas_l"
"brain_mobi",14,"https://twitter.com/brain_mobi"
"FatAssNation",14,"https://twitter.com/FatAssNation"
"Jez_Back",14,"https://twitter.com/Jez_Back"
"educ8able",14,"https://twitter.com/educ8able"
"Trust2Pay",14,"https://twitter.com/Trust2Pay"
"rameshbabua",14,"https://twitter.com/rameshbabua"
"prudentcloud",14,"https://twitter.com/prudentcloud"
"ERP_cindyjutras",14,"https://twitter.com/ERP_cindyjutras"
"Adithya_S_Kumar",14,"https://twitter.com/Adithya_S_Kumar"
"crisdalfarra",14,"https://twitter.com/crisdalfarra"
"thE_iNviNciblE0",14,"https://twitter.com/thE_iNviNciblE0"
"sobeditor",14,"https://twitter.com/sobeditor"
"xAlzeyx",14,"https://twitter.com/xAlzeyx"
"rjmpccom",14,"https://twitter.com/rjmpccom"
"shivarammn",14,"https://twitter.com/shivarammn"
"liseeng",14,"https://twitter.com/liseeng"
"4realestate411",14,"https://twitter.com/4realestate411"
"deb20",14,"https://twitter.com/deb20"
"peterzsola",14,"https://twitter.com/peterzsola"
"AmritChhetriB",14,"https://twitter.com/AmritChhetriB"
"KeitochanSays",14,"https://twitter.com/KeitochanSays"
"BeAdvisedSA",14,"https://twitter.com/BeAdvisedSA"
"Tonesaku",14,"https://twitter.com/Tonesaku"
"DMBarber",14,"https://twitter.com/DMBarber"
"jrkuhns",14,"https://twitter.com/jrkuhns"
"BruceBrownNC",14,"https://twitter.com/BruceBrownNC"
"TheSpaceCentre",14,"https://twitter.com/TheSpaceCentre"
"BertrandCharlet",14,"https://twitter.com/BertrandCharlet"
"atilayberber",14,"https://twitter.com/atilayberber"
"UK_CIF",14,"https://twitter.com/UK_CIF"
"skemsley",14,"https://twitter.com/skemsley"
"andyjankowski",14,"https://twitter.com/andyjankowski"
"mitchSGB",14,"https://twitter.com/mitchSGB"
"AmiV2",14,"https://twitter.com/AmiV2"
"LogicBSL",14,"https://twitter.com/LogicBSL"
"MasterFeed",14,"https://twitter.com/MasterFeed"
"4CornerIT",14,"https://twitter.com/4CornerIT"
"nishit_kotak",14,"https://twitter.com/nishit_kotak"
"chrisifg",14,"https://twitter.com/chrisifg"
"devalier_warren",14,"https://twitter.com/devalier_warren"
"Muzaffar1969",14,"https://twitter.com/Muzaffar1969"
"ExpoDirectory",14,"https://twitter.com/ExpoDirectory"
"mjseres",14,"https://twitter.com/mjseres"
"releaseman",14,"https://twitter.com/releaseman"
"siprasad",14,"https://twitter.com/siprasad"
"andylogan72",14,"https://twitter.com/andylogan72"
"VeerleBastaens",14,"https://twitter.com/VeerleBastaens"
"SmartBelfast",14,"https://twitter.com/SmartBelfast"
"stephendale",14,"https://twitter.com/stephendale"
"DPProfessionals",14,"https://twitter.com/DPProfessionals"
"socialpluck",14,"https://twitter.com/socialpluck"
"RenewWorld",14,"https://twitter.com/RenewWorld"
"TheDocIsBlues",14,"https://twitter.com/TheDocIsBlues"
"TheDMPL",14,"https://twitter.com/TheDMPL"
"tara_house",14,"https://twitter.com/tara_house"
"SorrentoPhil",14,"https://twitter.com/SorrentoPhil"
"ontechuk",14,"https://twitter.com/ontechuk"
"ImagiRaven",14,"https://twitter.com/ImagiRaven"
"JellyfishRandD",14,"https://twitter.com/JellyfishRandD"
"innanas",14,"https://twitter.com/innanas"
"EducationGear",14,"https://twitter.com/EducationGear"
"bangalore",14,"https://twitter.com/bangalore"
"MyPocketPAnews",14,"https://twitter.com/MyPocketPAnews"
"AIHealth1",13,"https://twitter.com/AIHealth1"
"dprindle",13,"https://twitter.com/dprindle"
"thebestofthelot",13,"https://twitter.com/thebestofthelot"
"rizwanalam14",13,"https://twitter.com/rizwanalam14"
"mark_kruger",13,"https://twitter.com/mark_kruger"
"CraigBishopSr",13,"https://twitter.com/CraigBishopSr"
"fanfoundry",13,"https://twitter.com/fanfoundry"
"WatTechStartup",13,"https://twitter.com/WatTechStartup"
"simonwithey",13,"https://twitter.com/simonwithey"
"SwissNetInc",13,"https://twitter.com/SwissNetInc"
